,CUI1,CUI2,label
445,Thymic epithelial tumor,Splenic Manifestation of B-Cell Prolymphocytic Leukemia,0
446,% of total,Papillary cystic tumor,0
447,Asians,Clonal Hematopoiesis of Indeterminate Potential,0
448,Point,Precursor T-lymphoblastic lymphoma/leukemia stage III,0
449,Traumatic injury,Stage IB Pancreatic Cancer AJCC v8,0
450,Myasthenia Gravis,Unresectable Rhabdomyosarcoma,0
451,sex,Placental aromatase deficiency,0
452,Weather,Recurrent Diffuse Intrinsic Pontine Glioma,0
453,Testing,Benign Apocrine Neoplasm,0
454,gastrointestinal,Methotrexate-Associated Hodgkin Lymphoma,0
455,Usually,Rhabdomyosarcoma with ganglionic differentiation,0
456,Poor function,Mucinous adenocarcinoma gastric,0
457,Hepatitis C Virus Infection,Metastatic Ductal Breast Carcinoma,0
458,Widening,Diffuse malignant mesothelioma,0
459,Type A,Cartilaginous exostosis,0
460,Up,Neoplasms,0
461,Melanocytic nevus of skin,Cancer of Urinary Tract,0
462,Skin,Clonal Hematopoiesis of Indeterminate Potential,0
463,Increasing,Thymic Clear Cell Carcinoma,0
464,Family history,Malignant Testicular Sertoli Cell Tumor,0
465,Brain Neoplasms,Acantholytic squamous cell carcinoma,0
466,brain cell,BRCA2 Syndrome,0
467,Vision,Xeroderma pigmentosum,0
468,Histamine Antagonists,FIGO Stage II Ovarian Cancer,0
469,Give - dosing instruction imperative,Non-Metastatic Gestational Trophoblastic Tumor,0
470,Antidepressant Measurement,Mucinous adenocarcinoma gastric,0
471,Distal (qualifier value),Digestive System Hodgkin Lymphoma,0
472,THM gene,Human Papillomavirus-Related Carcinoma,0
473,Base - General Qualifier,Small cell neuroendocrine carcinoma of bladder,0
474,Genitalia,Pancreatic Intraepithelial Neoplasia-3,0
475,83,Spongiotic dermatitis,0
476,Chemotherapy,embryonal rhabdomyosarcoma of prostate,0
477,Internal medicine specialty,Anterior Urethral Malignant Neoplasm,0
478,Study Site,Recurrent Nasal Cavity and Paranasal Sinus Carcinoma,0
479,Tryptophanase,Blepharal carcinoma,0
480,Variety (taxon),Stage II Gastric and Omental Gastrointestinal Stromal Tumor AJCC v8,0
481,Specialized Stand Alone Plan - Vision,Pancreatic Intraepithelial Neoplasia-3,0
482,Then,Childhood Lymphoma,0
483,Lymphocyte component of blood,Mucinous neoplasm,0
484,Cessation of life,Stage II Hepatocellular Carcinoma AJCC v6 and v7,0
485,Singular,Acute Myeloid Leukemia with t(6;11)(q27;q23); KMT2A-MLLT4,0
486,Pain,Cancer of Urinary Tract,0
487,Cell Count,Mucinous adenocarcinoma gastric,0
488,Rate,Hodgkin lymphoma,0
489,Papillomavirus,Neoplasms,0
490,Smear - instruction imperative,Grade 1 Clear Cell Renal Cell Carcinoma,0
491,Population Group,Stage IV Penile Cancer AJCC v7,0
492,IgY,non-Hodgkin's lymphoma of spleen,0
493,treatment - ActInformationManagementReason,Stage II Gastric and Omental Gastrointestinal Stromal Tumor AJCC v8,0
494,Progress,Neoplasms,0
495,Areas <moth>,Intraepithelial Melanocytic Hyperplasia,0
496,Including (qualifier),Botryoid-Type Embryonal Rhabdomyosarcoma,0
497,Column (anatomic),Intestinal Metaplasia of Bladder Urothelium,0
498,Actual Aspiration,Diffuse malignant mesothelioma,0
499,What subject filter - Result,Unfavorable Non-Hodgkin Lymphoma,0
500,Have Pain,Extra-Adrenal Paraganglioma,0
501,Decision,Acute Myeloid Leukemia with t(6;11)(q27;q23); KMT2A-MLLT4,0
502,Event Seriousness - Significant,Epipodophyllotoxin-Related Myelodysplastic Syndrome,0
503,Breast Cancer Type 1 Susceptibility Protein Measurement,de novo Myelodysplastic Syndrome,0
504,Persons,Testicular cancer metastatic,0
505,Reported Term,Pathologic Stage IA Cutaneous Melanoma AJCC v8,0
506,Diagnosis Study,Diffuse malignant mesothelioma,0
507,Body Site Modifier - Lower,Primary Cutaneous Plasmablastic Lymphoma,0
508,Common Specifications in HL7 V3 Publishing,Advanced Uterine Corpus Carcinosarcoma,0
509,Malignant Neoplasms,Extra-Adrenal Paraganglioma,0
510,IPSS Risk Category High,Cancer of Urinary Tract,0
511,Togo,Heavy Chain Deposition Disease,0
512,Clonality,Mixed parotid tumor,0
513,Function Axis,Unresectable Rhabdomyosarcoma,0
514,Carcinoma,Recurrent Nasal Cavity and Paranasal Sinus Carcinoma,0
515,Five-year Survival Rate,Recurrent Nasal Cavity and Paranasal Sinus Carcinoma,0
516,Therapeutic procedure,Choroid Necrotic Melanoma,0
517,Squamous cell carcinoma,Granular Cell Leiomyosarcoma,0
518,Development,High Grade Glandular Intraepithelial Neoplasia,0
519,Operative Surgical Procedures,mucinous adenocarcinoma of gallbladder,0
520,The Sun,sarcoma of spinal cord,0
521,Headache,Mastocytosis,0
522,Skin Pigmentation,Human Papillomavirus-Related Carcinoma,0
523,Levels (qualifier value),Chronic Myelomonocytic Leukemia-2,0
524,Face (spatial concept),Placental aromatase deficiency,0
525,Management procedure,Ovarian germ cell choriocarcinoma stage IV,0
526,Singular,embryonal rhabdomyosarcoma of prostate,0
527,H2 receptor blockers,Thymic Clear Cell Carcinoma,0
528,Decrease,Cancer of Urinary Tract,0
529,Histologic,Acute Myeloid Leukemia with t(6;11)(q27;q23); KMT2A-MLLT4,0
530,How Much Distress Pain,Lipoma of small intestine,0
531,Known,Nodular Lymphocyte Predominant Hodgkin Lymphoma,0
532,Squamous cell carcinoma - category,Localized Askin Tumor,0
533,epidemiologic,Bladder squamous cell carcinoma stage I,0
534,Polycythemia,Chronic Myelomonocytic Leukemia-2,0
535,Malignant neoplasm of skin,Thyroid Gland Carcinoma Showing Thymus-Like Differentiation,0
536,Dental caries,Lipoma of small intestine,0
537,Html Link Type - index,Unfavorable Non-Hodgkin Lymphoma,0
538,Age-Years,High Grade Glandular Intraepithelial Neoplasia,0
539,Lower (action),Non-Metastatic Gestational Trophoblastic Tumor,0
540,Body tissue,Recurrent Uveal Melanoma,0
541,Derivative,Small cell neuroendocrine carcinoma of bladder,0
542,Increased risk,Placental aromatase deficiency,0
543,Endoscopy of stomach,Human Papillomavirus-Related Carcinoma,0
544,Malignant neoplasm of kidney,Chondrosarcoma,0
545,described,Localized Askin Tumor,0
546,Negation,Unfavorable Non-Hodgkin Lymphoma,0
547,Present,Metastatic Ductal Breast Carcinoma,0
548,Class,Human Papillomavirus-Related Carcinoma,0
549,Third,Stage II Gastric and Omental Gastrointestinal Stromal Tumor AJCC v8,0
550,Long,Platinum-Resistant Lung Small Cell Carcinoma,0
551,various other agents for local oral treatment in ATC,Refractory Barrett Esophagus,0
552,Usual Severity Weight Loss,Xeroderma pigmentosum,0
553,described,Stage IVA Lip and Oral Cavity Cancer AJCC v8,0
554,Cell Proliferation,Adult Alveolar Soft Part Sarcoma,0
555,Body tissue,Female Breast Carcinoma,0
556,Entity Determiner - specific,Anaplastic large cell lymphoma,0
557,PREVENT (product),Intermediate Grade Salivary Gland Mucoepidermoid Carcinoma,0
558,Devices,Adenocarcinoma,0
559,Related personal status,Non-Metastatic Gestational Trophoblastic Tumor,0
560,Screening Study,Childhood Fibrillary Astrocytoma,0
561,Elevated alpha-fetoprotein,Splenic Manifestation of B-Cell Prolymphocytic Leukemia,0
562,Usual,Spongiotic dermatitis,0
563,Case (situation),Collecting Duct Carcinoma of the Kidney,0
564,Human body,Acute Undifferentiated Leukemia,0
565,Palmitic Acid,Stage II Gastric and Omental Gastrointestinal Stromal Tumor AJCC v8,0
566,CDISC SDTM Disease Outcome Terminology,Testicular cancer metastatic,0
567,Multiplication,Clonal Hematopoiesis of Indeterminate Potential,0
568,Term (lexical),Endometrial Small Cell Carcinoma,0
569,Neoplasms,Mucinous adenocarcinoma gastric,0
570,Term (temporal),Angiosarcoma of liver,0
571,Manufactured form,Recurrent Testicular Lymphoma,0
572,Diagnosis,gliosarcoma,0
573,Rare,adenosquamous carcinoma of breast,0
574,Clone,Acute Undifferentiated Leukemia,0
575,Biological Markers,mucinous adenocarcinoma of gallbladder,0
576,Qualifier (concept),Intestinal Metaplasia of Bladder Urothelium,0
577,Aggressive behavior,mucinous adenocarcinoma of gallbladder,0
578,health and disease,Advanced Uterine Corpus Carcinosarcoma,0
579,Most,Recurrent Nasal Cavity and Paranasal Sinus Carcinoma,0
580,Space - property,Lipoma of small intestine,0
581,Decreased,Intraepithelial Melanocytic Hyperplasia,0
582,Slight (qualifier value),Intracortical osteosarcoma,0
583,prior radiation therapy,Chronic Myelomonocytic Leukemia-2,0
584,Organ,Pancreatic Intraepithelial Neoplasia-3,0
585,Visual Impairment,Rhabdomyosarcoma with ganglionic differentiation,0
586,respiratory,Acute Myeloid Leukemia with t(6;11)(q27;q23); KMT2A-MLLT4,0
587,Abdomen+,Nodular Lymphocyte Predominant Hodgkin Lymphoma,0
588,Weight,Recurrent Testicular Lymphoma,0
589,Bruising,non-Hodgkin's lymphoma of spleen,0
590,treatment - ActInformationManagementReason,Atypical Lobular Breast Hyperplasia,0
591,Primary malignant neoplasm,Fourth Ventricle and Brain Stem Ependymal Tumor,0
592,Old,Endometrial Small Cell Carcinoma,0
593,Experimental Result,Stage I Gastric Neuroendocrine Tumor AJCC v8,0
594,Event Seriousness - Significant,Localized Ewing Sarcoma,0
595,Fertility Domain,Hodgkin lymphoma,0
596,Characterization,Angiosarcoma of liver,0
597,Aggressive course,Colorectal Neuroendocrine Tumor G2,0
598,Interested,Recurrent Testicular Lymphoma,0
599,Skin Pigmentation,non-Hodgkin's lymphoma of spleen,0
600,Treating,Refractory Barrett Esophagus,0
601,Does communicate,Malignant neoplasm of thalamus,0
602,Discharge,Giant cell angiofibroma,0
603,Egg of order Phthiraptera,Medulloblastoma,0
604,CD69 wt Allele,embryonal rhabdomyosarcoma of prostate,0
605,Histopathological aspects,Colorectal High Grade B-Cell Lymphoma,0
606,Blood Cells,Botryoid-Type Embryonal Rhabdomyosarcoma,0
607,Prognosis:Find:Pt:^Patient:Nom,sarcoma of spinal cord,0
608,Tests (qualifier value),Giant cell angiofibroma,0
609,Relationships,Thymic Clear Cell Carcinoma,0
610,Medical,Recurrent Testicular Lymphoma,0
611,Malignant Female Reproductive System Neoplasm,Endometrial Small Cell Carcinoma,0
612,Abnormal Virilization,Nodular Lymphocyte Predominant Hodgkin Lymphoma,0
613,diagnosis aspect,Medulloblastoma,0
614,Primary malignant neoplasm,Cerebral Primitive Neuroectodermal Tumor,0
615,Body part,Anterior Urethral Malignant Neoplasm,0
616,Data Transformation,Intestinal Metaplasia of Bladder Urothelium,0
617,Bilateral cataracts (disorder),Acute Undifferentiated Leukemia,0
618,EPO protein,Bladder squamous cell carcinoma stage I,0
619,photoreactivating enzyme activity,Ovarian germ cell choriocarcinoma stage IV,0
620,Polypeptide Hormones,Recurrent Testicular Lymphoma,0
621,Three,Pathologic Stage IA Cutaneous Melanoma AJCC v8,0
622,Sacrifice,Localized Ewing Sarcoma,0
623,risk factors,Stage II Hepatocellular Carcinoma AJCC v6 and v7,0
624,Nine,Hodgkin lymphoma,0
625,Monocytes,Platinum-Resistant Lung Small Cell Carcinoma,0
626,Base - General Qualifier,Tonsillar Carcinoma,0
627,Proteins,Malignant melanoma of eyelid,0
628,Lymphatic vessel,Female Breast Carcinoma,0
629,Condition:Find:Pt:^Patient:Nom,Epipodophyllotoxin-Related Myelodysplastic Syndrome,0
630,Person Name,Acute Undifferentiated Leukemia,0
631,Drain device,Mucinous adenocarcinoma gastric,0
632,Including (qualifier),Posterior Pharyngeal Wall Squamous Cell Carcinoma,0
633,Large,Medulloblastoma,0
634,To,Stage II Gastric and Omental Gastrointestinal Stromal Tumor AJCC v8,0
635,Dependent for bathing,Malignant melanoma of eyelid,0
636,Condition,Stage II Carcinoma of Penis,0
637,Cancer Other,FIGO Stage II Ovarian Cancer,0
638,Local disease,Angiosarcoma of liver,0
639,symbol - solid dosage form,Mucinous adenocarcinoma gastric,0
640,American College of Cardiology/American Heart Association Lesion Complexity Score C,Cartilaginous exostosis,0
641,Qualitative form,Pancreatic Intraepithelial Neoplasia-3,0
642,Mechanism (attribute),Lipoma of small intestine,0
643,Agreement,Stage I Gastric Neuroendocrine Tumor AJCC v8,0
644,Congestive heart failure,Malignant melanoma of eyelid,0
645,Down Syndrome,Spongiotic dermatitis,0
646,Frequently,Lipoma of small intestine,0
647,potential,Acute Myeloid Leukemia with t(6;11)(q27;q23); KMT2A-MLLT4,0
648,Communicable Diseases,embryonal rhabdomyosarcoma of prostate,0
649,Arsenic measurement,Localized Askin Tumor,0
650,Cervical lymph node group,Xeroderma pigmentosum,0
651,animal allergen extracts,Epipodophyllotoxin-Related Myelodysplastic Syndrome,0
652,Chemotherapy,Human Papillomavirus-Related Carcinoma,0
653,Biopsy,Deep Leiomyoma,0
654,Tobacco smoking behavior,Adult Lymphocyte-Depleted Classical Hodgkin Lymphoma,0
655,Introduces,Metastatic Lung Small Cell Carcinoma,0
656,Maintaining (action),Primary Cutaneous Plasmablastic Lymphoma,0
657,Lung,Intraepithelial Melanocytic Hyperplasia,0
658,Affecting,Acantholytic squamous cell carcinoma,0
659,Radioactive Seed Implant Dosing Unit,embryonal rhabdomyosarcoma of prostate,0
660,Disease Screening,Childhood Thyroid Gland Follicular Carcinoma,0
661,Source,Ovarian germ cell choriocarcinoma stage IV,0
662,Automobile Driving,embryonal rhabdomyosarcoma of prostate,0
663,<3 (qualifier value),Cancer of Urinary Tract,0
664,cell type,Malignant melanoma of eyelid,0
665,Second Suffix,Childhood Central Nervous System Immature Teratoma,0
666,Entity Determiner - specific,Precursor T-lymphoblastic lymphoma/leukemia stage III,0
667,Urine for culture,Acute Myeloid Leukemia with t(6;11)(q27;q23); KMT2A-MLLT4,0
668,Operative Surgical Procedures,Stage II Hepatocellular Carcinoma AJCC v8,0
669,Scientific Publication,Serous cystadenocarcinoma ovary,0
670,Dietary Lead,FIGO Stage II Ovarian Cancer,0
671,European Viper,Uterine Cancer,0
672,device aspects,Undifferentiated Neuroblastoma,0
673,Physical Activity Measurement,gliosarcoma,0
674,shared attribute,Liver Cavernous Hemangioma,0
675,Lymphatic System,Hemangioma,0
676,Germ cell tumor,Mucinous neoplasm,0
677,Genetic screening method,Refractory Barrett Esophagus,0
678,breast.duct,Malignant Neoplasm of Lung - Multiple Primary Sites,0
679,Removing (action),Acute Undifferentiated Leukemia,0
680,Pyelonephritis,Tonsillar Carcinoma,0
681,respiratory gaseous exchange in organisms,Recurrent Testicular Lymphoma,0
682,Fluid behavior,Recurrent Uveal Melanoma,0
683,Pitch (deviation),Extracranial Neuroblastoma,0
684,Dorsal,Endometrial Small Cell Carcinoma,0
685,Effusion of blood,GIANT PIGMENTED HAIRY NEVUS,0
686,NCI CTEP SDC Non-Hodgkin Lymphoma Sub-Category Terminology,Intestinal Metaplasia of Bladder Urothelium,0
687,Males,squamous cell carcinoma of the thyroid gland,0
688,The Sun,Deep Leiomyoma,0
689,Area,Acute Myeloid Leukemia with t(6;11)(q27;q23); KMT2A-MLLT4,0
690,International Classification of Disease for Oncology,Precursor T-lymphoblastic lymphoma/leukemia stage III,0
691,Occur (action),Benign neoplasm of thorax,0
692,Personal appearance,adenoid cystic carcinoma of lung,0
693,Cancer Genus,Werner Syndrome,0
694,Epithelium,Carcinoma of urinary bladder,0
695,Patient Problem,Intestinal Metaplasia of Bladder Urothelium,0
696,Malignant Neoplasms,Malignant Testicular Sertoli Cell Tumor,0
697,Physical findings,FIGO Stage II Ovarian Cancer,0
698,Including (qualifier),Unresectable Rhabdomyosarcoma,0
699,Blood,Acute Undifferentiated Leukemia,0
700,Contain (action),Stage I Adult Non-Hodgkin Lymphoma,0
701,Characterization,Blepharal carcinoma,0
702,Usual Severity Weight Loss,Atypical Lobular Breast Hyperplasia,0
703,Five,Pathologic Stage IA Cutaneous Melanoma AJCC v8,0
704,Breast Carcinoma,Stage IB Pancreatic Cancer AJCC v8,0
705,Decision,Adult Alveolar Soft Part Sarcoma,0
706,Thymus Gland,Mucinous adenocarcinoma gastric,0
707,SLC35G1 gene,Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation,0
708,Form of bone,Female Breast Carcinoma,0
709,High,Breast Ductal Adenoma,0
710,Science of Etiology,Pathologic Stage IA Cutaneous Melanoma AJCC v8,0
711,Rapid,Primary Cutaneous Diffuse Large B-Cell Lymphoma,0
712,Stomach,Thymic Atypical Carcinoid Tumor,0
713,Front of neck,Bladder squamous cell carcinoma stage I,0
714,Used by,Epipodophyllotoxin-Related Myelodysplastic Syndrome,0
715,Very Much,Pancreatic Intraepithelial Neoplasia-3,0
716,Diagnosis Study,Airway Hemangioma,0
717,ADCY10 gene,Benign tumor of eyelid,0
718,Cancer Other,embryonal rhabdomyosarcoma of prostate,0
719,Palpebronasal fold,Female Breast Carcinoma,0
720,Cells,Acute Myeloid Leukemia with t(6;11)(q27;q23); KMT2A-MLLT4,0
721,Tumor stage,Human Papillomavirus-Related Carcinoma,0
722,Glioma,Non-Metastatic Gestational Trophoblastic Tumor,0
723,Adult Non-Hodgkin Lymphoma,Maxillary Sinus Adenocarcinoma,0
724,One,FIGO Stage II Ovarian Cancer,0
725,Account number:Identifier:Point in time:^Patient:Nominal,Adult Hepatocellular Carcinoma,0
726,Diarrhea,Stage IIIA Colorectal Neuroendocrine Tumor AJCC v8,0
727,Weight decreased,Locally Advanced Soft Tissue Sarcoma,0
728,Make - Instruction Imperative,Choroid Necrotic Melanoma,0
729,Removed,Adenocarcinoma,0
730,Age,Stage IVA Lip and Oral Cavity Cancer AJCC v8,0
731,various antiinfectives and antiseptics for local oral treatment,Atypical Mesothelial Hyperplasia,0
732,Lip and Oral Cavity Carcinoma,Localized Ewing Sarcoma,0
733,Often - answer to question,Digestive System Hodgkin Lymphoma,0
734,H NOS Antibodies,Undifferentiated Endocervical Sarcoma,0
735,Type A,Pancreatic Intraepithelial Neoplasia-3,0
736,Therapeutic procedure,Botryoid-Type Embryonal Rhabdomyosarcoma,0
737,therapeutic aspects,Uterine Cancer,0
738,Childhood Embryonal Rhabdomyosarcoma,Xeroderma pigmentosum,0
739,operate <remove>,Colorectal Neuroendocrine Tumor G2,0
740,Body tissue,Colorectal High Grade B-Cell Lymphoma,0
741,Categories,Small cell neuroendocrine carcinoma of bladder,0
742,therapeutic aspects,Adrenal Rest Tumor,0
743,Aggressive course,Pathologic Stage IA Cutaneous Melanoma AJCC v8,0
744,Due to,Leiomyoma of Gallbladder,0
745,Rating (action),Ovarian germ cell choriocarcinoma stage IV,0
746,Liquid substance,Refractory Barrett Esophagus,0
747,Squamous cell carcinoma - category,Stage II Gastric and Omental Gastrointestinal Stromal Tumor AJCC v8,0
748,Following,Colorectal cancer,0
749,Qualitative form,Familial Adenomatous Polyposis Associated Medulloblastoma,0
750,Infrequent,Carcinoma ex pleomorphic adenoma of parotid gland,0
751,Therapeutic radiology procedure,Epipodophyllotoxin-Related Myelodysplastic Syndrome,0
752,biopsy characteristics,Precursor T-lymphoblastic lymphoma/leukemia stage III,0
753,Lymphoid Tissue,Thymic Clear Cell Carcinoma,0
754,month,Choroid Necrotic Melanoma,0
755,Hyperlink,Mucinous adenocarcinoma gastric,0
756,Y protein,Stage II Gastric and Omental Gastrointestinal Stromal Tumor AJCC v8,0
757,Poor function,Stage IIIA Colorectal Neuroendocrine Tumor AJCC v8,0
758,Occurrence,Methotrexate-Associated Hodgkin Lymphoma,0
759,Most,Liver Lymphangioma,0
760,Two,Lipoma of small intestine,0
761,Pharyngitis,FIGO Stage II Ovarian Cancer,0
762,Neoplasm Metastasis,Choroid Necrotic Melanoma,0
763,per period (qualifier value),Cancer of Urinary Tract,0
764,Labium,Human Papillomavirus-Related Carcinoma,0
