,CUI1,CUI2,label
354,"Tumor cells, malignant",Salivary Gland Low Grade Cribriform Cystadenocarcinoma,0
355,Malignant Squamous Cell,Stage III Nasal Cavity and Paranasal Sinus Squamous Cell Carcinoma AJCC v6 and v7,0
356,Neoplastic Hematopoietic and Lymphoid Cell,Secondary Cerebral Hodgkin Lymphoma,0
357,Neoplastic Cell,Adult Burkitt Lymphoma,0
358,"Tumor cells, malignant",Stage I Soft Tissue Sarcoma AJCC v7,0
359,Neoplastic Epithelial Cell,Parathyroid transitional clear cell adenoma,0
360,Malignant Epithelial Cell,mucinous adenocarcinoma of salivary gland,0
361,Neoplastic Cell,Sebaceous Gland Neoplasms,0
362,Neoplastic Small Lymphocyte with Clumped Chromatin,Chronic Lymphocytic Leukemia with Unmutated Immunoglobulin Heavy Chain Variable-Region Gene,0
363,Neoplastic Cell,Cellular Blue Nevus,0
364,Neoplastic Leydig Cell,"Moderately Differentiated Ovarian Sertoli-Leydig Cell Tumor, Variant with Heterologous Elements",0
365,Neoplastic Medium-Sized T-Lymphocyte,Hepatosplenic T-cell lymphoma,0
366,Neoplastic Hematopoietic and Lymphoid Cell,Anaplastic large B-cell lymphoma,0
367,Malignant Epithelial Cell,Stage I Nasopharyngeal Carcinoma AJCC v7,0
368,Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell,Subcutaneous panniculitis-like T-cell lymphoma,0
369,Neoplastic B-Lymphocyte,B-cell small lymphocytic lymphoma stage I,0
370,Neoplastic Lymphocyte,Burkitt-like lymphoma,0
371,Malignant Basaloid Cell,Stage IVB Basal Cell Lip Carcinoma,0
372,Neoplastic Melanocyte,Cutaneous Melanoma by AJCC v6 Stage,0
373,Neoplastic Epithelial Cell,Infiltrating duct and lobular carcinoma,0
374,Leukemic Cell,Hyperdiploid B Acute Lymphoblastic Leukemia,0
375,Neoplastic Epithelial Cell,Stage IVC Oral Cavity Squamous Cell Carcinoma AJCC v6 and v7,0
376,Neoplastic Neuroepithelial Cell,Stage 2A Neuroblastoma,0
377,Malignant Goblet-Like Mucous Cell,High Grade Salivary Gland Mucoepidermoid Carcinoma,0
378,Leukemic Cell,Hypodiploid B Acute Lymphoblastic Leukemia,0
379,Neoplastic Spindle-Shaped to Round Cell,Vaginal Angiomyofibroblastoma,0
380,Neoplastic B-Lymphoblast,B Acute Lymphoblastic Leukemia with t(5;14)(q31.1;q32.3); IL3-IGH,0
381,Neoplastic Cell,Peripheral primitive neuroectodermal bone tumor,0
382,"Tumor cells, malignant",Stage II Differentiated Thyroid Gland Carcinoma AJCC v7,0
383,Malignant Thyroid Gland Follicular Cell,Stage II Differentiated Thyroid Gland Carcinoma AJCC v7,0
384,Neoplastic T-Lymphocyte and Neoplastic Natural Killer Cell,Stage III Anaplastic Large Cell Lymphoma,0
385,Abnormal Lymphocyte cell,Localized Lymphoma,0
386,Abnormal Lymphocyte cell,Peripheral T-cell lymphoma unspecified refractory,0
387,Neoplastic Epithelial Cell,Multifocal superficial basal cell carcinoma,0
388,Neoplastic Neuroepithelial Cell and Neoplastic Perineural Cell,Hybrid nerve sheath tumor,0
389,Neoplastic Neuroendocrine Cell,Pancreatic Neuroendocrine Tumor G1,0
390,Neoplastic Cell,Anaplastic (Malignant) Intracranial Meningioma,0
391,Adenocarcinoma Cell,Cholangiocarcinoma,0
392,Neoplastic Endocrine Cell,Childhood Thyroid Gland Medullary Carcinoma,0
393,Neoplastic Cell,Borderline Ovarian Clear Cell Tumor,0
394,Malignant Neuroendocrine Cell,Stage IIC Merkel Cell Carcinoma AJCC v7,0
395,Neoplastic Germ Cell,Central Nervous System Embryonal Carcinoma,0
396,Neoplastic Glandular Cell,"Cystadenoma, Mucinous",0
397,Neoplastic Epithelial Cell,HPV positive oropharyngeal squamous cell carcinoma,0
398,Neoplastic Epithelial Cell,Major Salivary Gland Carcinoma ex Pleomorphic Adenoma,0
399,Malignant Epithelial Cell,Major Salivary Gland Carcinoma ex Pleomorphic Adenoma,0
400,Neoplastic Connective and Soft Tissue Cell,Plexiform fibrohistiocytic tumor,0
401,Neoplastic Cell,Stage I Carcinoma of Bladder,0
402,Neoplastic Cell,Intraventricular Meningioma,0
403,"Tumor cells, malignant",Superior Vena Cava Leiomyosarcoma,0
404,Malignant Intermediate Type Trophoblastic Cell,Central Nervous System Choriocarcinoma,0
405,Neoplastic T-Lymphocyte,Small Intestinal Enteropathy-Associated T-Cell Lymphoma,0
406,Neoplastic Cell,Hodgkin's disease lymphocyte predominance type stage IV,0
407,Neoplastic Lymphocyte,T-cell lymphoma stage III,0
408,Neoplastic Hematopoietic and Lymphoid Cell,Centroblastic lymphoma refractory,0
409,Neoplastic Cell,Vaginal Glandular Neoplasm,0
410,Neoplastic Epithelial Cell,Stage IV Anal Canal Cancer AJCC v6 and v7,0
411,Adenocarcinoma Cell,Malignant eccrine spiradenoma,0
412,"Tumor cells, malignant",Small Intestinal Signet Ring Cell Carcinoma,0
413,Neoplastic Cell,Phyllodes Tumor,0
414,Neoplastic Cell,Recurrent Cancer of Gallbladder,0
415,Neoplastic Follicular Dendritic Cell,"Dendritic Cell Sarcoma, Follicular",0
416,Neoplastic Glandular Cell,Bladder adenocarcinoma stage IV,0
417,"Tumor cells, malignant",Lymphadenopathic Kaposi Sarcoma,0
418,Neoplastic Small to Medium-Sized T-Lymphocyte,Angioimmunoblastic T-cell lymphoma stage II,0
419,Neoplastic Cell,Benign Mediastinal Germ Cell Tumor,0
420,"Tumor cells, malignant",Monomorphic B-Cell Post-Transplant Lymphoproliferative Disorder,0
421,Adenocarcinoma Cell,basal cell adenocarcinoma of salivary gland,0
422,Dysplastic Glandular Cell,Small Intestinal Low Grade Intraepithelial Neoplasia,0
423,Neoplastic Cell,Benign tumor of choroid plexus,0
424,Adenocarcinoma Cell,Grade 3 Endometrial Endometrioid Adenocarcinoma,0
425,Neoplastic Cell,Grade 3 Endometrial Endometrioid Adenocarcinoma,0
426,Malignant Epithelial Cell,Squamous cell carcinoma of the oral cavity stage IV,0
427,Malignant Epithelial Cell,Stage IB Vulvar Carcinoma AJCC v6,0
428,Malignant Endocrine Cell,Stage III Thyroid Gland Follicular Carcinoma AJCC v7,0
429,Neoplastic Glandular Cell,High Grade Appendix Mucinous Adenocarcinoma,0
430,Neoplastic Cell,Stromal tumor of ovary,0
431,Malignant Hyperchromatic Squamous Cell,Thymic Basaloid Carcinoma,0
432,Malignant Squamoid Cell,Intermediate Grade Salivary Gland Mucoepidermoid Carcinoma,0
433,Neoplastic Germ Cell,Adult Intracranial Germ Cell Tumor,0
434,Neoplastic Spindle Cell,Benign mixed epithelial and stromal tumor of kidney,0
435,Neoplastic Cell,Moderately Differentiated Prostate Adenocarcinoma,0
436,Neoplastic Epithelial Cell,Human Papillomavirus-Related Endocervical Adenocarcinoma,0
437,Malignant Epithelial Cell,Stage 0 Rectosigmoid Cancer AJCC v6 and v7,0
438,Neoplastic Hematopoietic and Lymphoid Cell,Splenic Marginal Zone B-Cell Lymphoma,0
439,Neoplastic Connective and Soft Tissue Cell,leiomyosarcoma,0
440,Malignant Endocrine Cell,Multicentric Thyroid Gland Papillary Carcinoma,0
441,"Tumor cells, malignant",Malignant neoplasm of trachea,0
442,Neoplastic Epithelial Cell,Bartholin's gland carcinoma,0
443,Neoplastic Muscle Cell,Anal Rhabdomyosarcoma,0
444,Neoplastic Epithelial Cell,Stage IIIB Hilar Cholangiocarcinoma AJCC v7,0
445,Neoplastic Cell,"Childhood Supratentorial Embryonal Tumor with Multilayered Rosettes, C19MC-Altered",0
446,Neoplastic Cell,Ovarian Dermoid Cyst with Secondary Carcinoma,0
447,Neoplastic Glandular Cell,Rectosigmoid Mucinous Adenocarcinoma,0
448,Neoplastic Cell,Marginal Zone B-Cell Lymphoma,0
449,Spindle Melanoma Cell,Spindle Cell Type A Uveal Melanoma,0
450,Neoplastic Epithelial Cell,Stage IV Paranasal Sinus Cancer AJCC v7,0
451,Neoplastic Cell,Lung Pleomorphic Carcinoma,0
452,Abnormal Lymphocyte cell,Mature T-Cell and NK-Cell Neoplasm,0
453,Neoplastic Lymphocyte,Angioendotheliomatosis,0
454,"Tumor cells, malignant",Ovarian germ cell choriocarcinoma stage IV,0
455,Neoplastic Epithelial Cell with Intracytoplasmic Mucin,Mucinous cystadenocarcinoma of ovary,0
456,Neoplastic Endocrine Cell,Benign pheochromocytoma of adrenal gland,0
457,Neoplastic Cell,Colorectal Neuroendocrine Carcinoma,0
458,Neoplastic Lymphocyte,Centroblastic lymphoma stage IV,0
459,Malignant Epithelial Cell,Ovarian mixed epithelial carcinoma,0
460,"Tumor cells, malignant",Stage III Laryngeal Verrucous Carcinoma AJCC v6 and v7,0
461,Neoplastic Cell,Stage IV Childhood Lymphoblastic Lymphoma,0
462,Neoplastic Epithelial Cell,Hepatocellular Adenoma,0
463,Neoplastic Cell,Recurrent Lymphomatoid Granulomatosis,0
464,Neoplastic Cell,EBV-Related Lymphoma,0
465,Malignant Epithelial Cell,Stage IV Laryngeal Squamous Cell Carcinoma AJCC v7,0
466,Neoplastic Cell,Colorectal Mixed Adenoneuroendocrine Carcinoma,0
467,Neoplastic Cell,Exocervical Carcinoma,0
468,Neoplastic Cell,Gastric Antrum Carcinoma In Situ AJCC v6 and v7,0
469,Neoplastic Smooth Muscle Cell,Piloleiomyoma,0
470,Neoplastic Muscle Cell,Piloleiomyoma,0
471,Neoplastic Hematopoietic and Lymphoid Cell,"Anaplastic Large Cell Lymphoma, Sarcomatoid Subtype",0
472,Malignant Epithelial Cell,Laryngeal squamous cell carcinoma recurrent,0
473,"Tumor cells, malignant",Stage IVA Osteosarcoma AJCC v7,0
474,Neoplastic Glandular Cell,Pancreatic Mucinous-Cystic Neoplasm with Low Grade Dysplasia,0
475,Neoplastic Skeletal Muscle Cell,Fusion-Negative Alveolar Rhabdomyosarcoma,0
476,Neoplastic Glandular Cell,Noninfiltrating Intraductal Carcinoma,0
477,Neoplastic Cell,Benign neoplasm of buccal mucosa,0
478,Malignant Neuroendocrine Small Cell,Stage IA Lung Small Cell Carcinoma AJCC v7,0
479,Neoplastic Cell,Stage II Rectal Cancer,0
480,Neoplastic Cell,fibrosarcoma of ovary,0
481,Malignant Sebocyte,Sebaceous Breast Carcinoma,0
482,Malignant Neuroendocrine Cell,Stage IB Lung Small Cell Carcinoma AJCC v7,0
483,Adenocarcinoma Cell,Eccrine ductal carcinoma,0
484,Neoplastic Medium-Sized B-Lymphocyte with Basophilic Cytoplasm,Classical Burkitt Lymphoma,0
485,Neoplastic Glandular Cell,villous adenoma of stomach,0
486,Neoplastic Cell,Carcinoma in situ of fallopian tube,0
487,"Tumor cells, malignant",Gastrointestinal melanoma,0
488,Neoplastic Hematopoietic and Lymphoid Cell,Acute Lymphoblastic Leukemia by Gene Expression Profile,0
489,Neoplastic Cell,Burkitt Lymphoma with Plasmacytoid Differentiation,0
490,Neoplastic Neuroendocrine Cell,Metastatic Breast Carcinoid Tumor,0
491,"Tumor cells, malignant",papillary squamous cell carcinoma of larynx,0
492,Neoplastic Cell,Stage III Adult Immunoblastic Lymphoma,0
493,Neoplastic Epithelial Cell,Thyroid Hurthle Cell Carcinoma,0
494,Adenocarcinoma Cell,Infiltrating duct and lobular carcinoma,0
495,Abnormal Lymphocyte cell,Primary central nervous system lymphoma,0
496,"Tumor cells, malignant",Stage III Renal Cell Cancer AJCC v7,0
497,"Tumor cells, malignant",Kaposi Sarcoma,0
498,Malignant Cutaneous Basal Cell,Stage IV Lip Basal Cell Carcinoma,0
499,Neoplastic Myeloid Cell,Overt Primary Myelofibrosis,0
500,"Tumor cells, malignant",Testicular Mixed Choriocarcinoma and Yolk Sac Tumor,0
501,Neoplastic Cell,Benign neoplasm of male breast,0
502,Malignant Spindle Transitional Cell,"Transitional cell carcinoma, spindle cell",0
503,"Tumor cells, malignant",Malignant Esophageal Neoplasm by Topographic Region,0
504,Malignant Hyperchromatic Epithelial Cell,Basaloid carcinoma,0
505,Neoplastic Cell,Stage IVA Hepatocellular Carcinoma AJCC v7,0
506,Malignant Hyperchromatic Epithelial Cell,Oropharyngeal Basaloid Carcinoma,0
507,Neoplastic Cell,Bile Duct Papillary Neoplasm with Intermediate Grade Intraepithelial Neoplasia,0
508,Neoplastic Lymphocyte,Hodgkin's disease nodular sclerosis stage IV,0
509,Neoplastic Cell,Small intestine carcinoma,0
510,Neoplastic Hematopoietic and Lymphoid Cell,Myeloid leukemia associated with Down Syndrome,0
511,"Tumor cells, malignant",Primary malignant neoplasm of glomus jugulare,0
512,Neoplastic Epithelial Cell,Stage I Adult Liver Cancer AJCC v7,0
513,Malignant Squamous Cell,Clear cell squamous cell carcinoma of skin,0
514,Neoplastic Epithelial Cell,Stage II Rectal Cancer AJCC v7,0
515,"Tumor cells, malignant",adenocarcinoma of epididymis,0
516,Neoplastic B-Lymphocyte,AIDS-Related Plasmablastic Lymphoma of the Oral Mucosa,0
517,Neoplastic Cell,Prostatic Duct Urothelial Carcinoma,0
518,Neoplastic Cell,Diffuse Large B-Cell Lymphoma,0
519,Malignant Small Squamous Cell,"Lung Squamous Cell Carcinoma, Small Cell Variant",0
520,Neoplastic Neuroepithelial Cell and Neoplastic Perineural Cell,Adrenal neuroblastoma,0
521,Neoplastic B-Lymphocyte,AIDS-Related Primary Effusion Lymphoma,0
522,Neoplastic Cell,Vulvar adenocarcinoma,0
523,Neoplastic Epithelial Cell,"Prostate Ductal Adenocarcinoma, Papillary Pattern",0
524,Adenocarcinoma Cell,Lobular carcinoma in situ of breast,0
525,Poorly Differentiated Neoplastic Astrocyte,Childhood Glioblastoma,0
526,Neoplastic Squamous Cell,"Lung Squamous Cell Carcinoma, Clear Cell Variant",0
527,Malignant Connective and Soft Tissue Cell,Stage II Osteosarcoma AJCC v7,0
528,Malignant Sebocyte,Extraocular Cutaneous Sebaceous Carcinoma,0
529,Neoplastic Hematopoietic and Lymphoid Cell,Liver Mucosa-Associated Lymphoid Tissue Lymphoma,0
530,Malignant Squamous Cell,Squamous cell carcinoma of vagina,0
531,Neoplastic Epithelial Cell,Stage II Lip Basal Cell Carcinoma,0
532,Neoplastic Glandular Cell,Inverting papilloma of the paranasal sinus,0
533,Malignant Basaloid Cell,Basal cell carcinoma of vulva,0
534,Neoplastic Cell,Vaginal Adenoid Basal Carcinoma,0
535,Neoplastic Cell,Recurrent Mature T- and NK-Cell Non-Hodgkin Lymphoma,0
536,Neoplastic Cell,"Thymoma, type AB",0
537,Neoplastic Cell,Primary Prostate Urothelial Carcinoma,0
538,Neoplastic Epithelial Cell,Stage III Colon Cancer AJCC v7,0
539,Malignant Epithelial Cell,Stage IIA Breast Carcinoma,0
540,Abnormal Lymphocyte cell,B-cell small lymphocytic lymphoma stage IV,0
541,Neoplastic Germ Cell,Stage IV Ovarian Embryonal Carcinoma AJCC v6 and v7,0
542,Neoplastic Neuroepithelial Cell,Adult Oligodendroglial Tumor,0
543,Adenocarcinoma Cell,Bladder Papillary Clear Cell Adenocarcinoma,0
544,Malignant Goblet-Like Mucous Cell,Mucoepidermoid carcinoma of the oral cavity stage I,0
545,"Tumor cells, malignant","Leukemia, Myeloid, Chronic-Phase",0
546,Malignant Spindle-Shaped Smooth Muscle Cell,leiomyosarcoma of appendix,0
547,Dysplastic Squamous Cell,Squamous intraepithelial neoplasia grade 2,0
548,"Tumor cells, malignant",Metastatic malignant neoplasm to brain,0
549,Neoplastic Epithelial Cell,Anaplastic thyroid carcinoma,0
550,Neoplastic Epithelial Cell,Nipple Carcinoma,0
551,"Tumor cells, malignant",Invasive Apocrine Breast Carcinoma,0
552,Leukemic Cell,Progressive Hairy Cell Leukemia Initial Treatment,0
553,Neoplastic Hematopoietic and Lymphoid Cell,Progressive Hairy Cell Leukemia Initial Treatment,0
554,Neoplastic Endocrine Cell,Malignant Cardiac Paraganglioma,0
555,"Tumor cells, malignant",Malignant Testicular Non-Seminomatous Germ Cell Tumor,0
556,Melanoma Cell,Stage IIIB Cutaneous Melanoma AJCC v7,0
557,Neoplastic Stromal Cell,"Gastrointestinal stromal tumor, benign",0
558,Neoplastic Neuroendocrine Cell,Medullary carcinoma of thyroid,0
559,Neoplastic Connective and Soft Tissue Cell,Osteosarcoma Arising in Paget Disease of Bone,0
560,Neoplastic Neuroepithelial Cell and Neoplastic Perineural Cell,Vulvar Granular Cell Tumor,0
561,Neoplastic Myeloid Cell,Childhood Acute Monoblastic and Monocytic Leukemia,0
562,Malignant Squamous Cell,Squamous cell carcinoma,0
563,"Tumor cells, malignant",Cervical Serous Adenocarcinoma,0
564,Neoplastic Epithelial Cell,"Cervical Mucinous Adenocarcinoma, Intestinal-Type",0
565,Neoplastic Glandular Cell,"Cervical Mucinous Adenocarcinoma, Intestinal-Type",0
566,Neoplastic Cell,Malignant neoplasm of thoracic esophagus,0
567,Malignant Epithelial Cell,Stage IA Lung Adenosquamous Carcinoma AJCC v7,0
568,Neoplastic Cell,Pseudolymphoma,0
569,Neoplastic Hematopoietic and Lymphoid Cell,Adult Nodular Lymphocyte Predominant Hodgkin Lymphoma,0
570,"Tumor cells, malignant",Stage IIIB Esophageal Adenocarcinoma AJCC v7,0
571,Neoplastic Glandular Cell,Stage IIIB Esophageal Adenocarcinoma AJCC v7,0
572,Transformed Neoplastic Lymphocyte,Plasma Cell Post-Transplant Lymphoproliferative Disorder,0
573,"Tumor cells, malignant",Plasma Cell Post-Transplant Lymphoproliferative Disorder,0
574,Neoplastic Transitional Cell,Brenner Tumor,0
575,"Tumor cells, malignant",Plasmacytoma-Like Post-Transplant Lymphoproliferative Disorder,0
576,Malignant Epithelial Cell,Ampulla of Vater Clear Cell Adenocarcinoma,0
577,Neoplastic Cell,Posterior Urethral Malignant Neoplasm,0
578,Neoplastic Neutrophilic Precursor,Acute myelomonocytic leukemia,0
579,Neoplastic Meningothelial Cell,Benign Intracranial Meningioma,0
580,"Tumor cells, malignant",Childhood Immunoblastic Lymphoma,0
581,"Tumor cells, malignant",Acute Myeloid Leukemia with t(11;17)(q13;q21),0
582,Leukemic Medium-Sized B-Lymphocyte with Basophilic Cytoplasm,Adult Burkitt Leukemia,0
583,"Tumor cells, malignant",BCLC Stage D Adult Hepatocellular Carcinoma,0
584,"Tumor cells, malignant",Stage IVC Nasopharyngeal Carcinoma AJCC v7,0
585,"Tumor cells, malignant",Adenocarcinoma of salivary gland,0
586,Malignant Epithelial Cell,adenosquamous carcinoma of salivary gland,0
587,Malignant Epithelial Cell,Bladder Urachal Carcinoma,0
588,Neoplastic Cell,undifferentiated carcinoma of pancreas,0
589,Neoplastic Cell,Nasopharyngeal carcinoma,0
590,Neoplastic Spindle-Shaped Smooth Muscle Cell,Intravenous leiomyomatosis,0
591,"Tumor cells, malignant",Distantly Metastatic Malignant Neoplasm,0
592,Malignant Squamous Cell,Stage III Esophageal Squamous Cell Carcinoma AJCC v7,0
593,Neoplastic Cell,Recurrent Rectal Cancer,0
594,Neoplastic Cell,"Neuroectodermal Tumor, Primitive",0
595,Neoplastic Cell,Stage IB Soft Tissue Sarcoma AJCC v7,0
596,Neoplastic Epithelial Cell,Adamantinoma,0
597,Poorly Differentiated Neoplastic Astrocyte,Glioblastoma with Primitive Neuronal Component,0
598,Neoplastic Epithelial Cell,Stage IIIB Eyelid Carcinoma AJCC v7,0
599,Malignant Epithelial Cell,Stage I Oral Cavity Cancer AJCC v6 and v7,0
600,Neoplastic Cell,Benign neoplasm of ciliary body,0
601,Neoplastic Endocrine Cell,Gastric Neuroendocrine Carcinoma,0
602,Neoplastic Stromal Cell,Ovarian Low Grade Endometrioid Stromal Sarcoma,0
603,Neoplastic Epithelial Cell,Stage III Esophageal Cancer AJCC v7,0
604,Neoplastic Smooth Muscle Cell,leiomyosarcoma of rectum,0
605,Neoplastic Myeloid Cell,"Leukemia, Myeloid, Accelerated Phase",0
606,"Tumor cells, malignant",Minor Salivary Gland Adenocarcinoma,0
607,Neoplastic Cell,Leiomyosarcoma of uterus,0
608,"Tumor cells, malignant",Class 1 Uveal Melanoma,0
609,"Tumor cells, malignant","Myeloid Leukemia, Chronic",0
610,Neoplastic Cell,Carcinoma in situ of small intestine,0
611,"Tumor cells, malignant",Acute Myelomonocytic Leukemia without Abnormal Eosinophils,0
612,Neoplastic Cell,Peripheral neuroepithelioma of bone metastatic,0
613,Neoplastic Cell,"Systemic mastocytosis with associated clonal, hematologic non-mast-cell lineage disease",0
614,Neoplastic Myeloid Cell,"Systemic mastocytosis with associated clonal, hematologic non-mast-cell lineage disease",0
615,"Tumor cells, malignant",Childhood Acute Myeloid Leukemia with NUP98 Rearrangement,0
616,Neoplastic Myeloid Cell,Acute promyelocytic leukemia - hypogranular variant,0
617,Leukemic Cell,Acute promyelocytic leukemia - hypogranular variant,0
618,Neoplastic Melanocyte,Stage IIA Uveal Melanoma AJCC v7,0
619,Neoplastic Muscle Cell,Bizarre leiomyoma,0
620,Neoplastic Epithelial Cell,Thymic Atypical Carcinoid Tumor,0
621,Abnormal Lymphocyte cell,Chronic lymphocytic leukemia stage 0,0
622,Neoplastic Lymphocyte,Lymphohistiocytic Variant Anaplastic Large Cell Lymphoma,0
623,Neoplastic Transitional Cell,Bladder Urothelial Papilloma,0
624,Neoplastic Cell,Gardner Syndrome,0
625,Hodgkin Cell,Hodgkin's disease lymphocyte depletion type recurrent,0
626,Abnormal Lymphocyte cell,Anaplastic small cell lymphoma,0
627,Neoplastic Serous Epithelial Cell,Serous surface papilloma,0
628,Neoplastic Hematopoietic and Lymphoid Cell,Childhood Acute Megakaryoblastic Leukemia,0
629,Neoplastic Epithelial Cell,Benign Carotid Body Paraganglioma,0
630,Neoplastic Epithelial Cell,Glucagonoma,0
631,Neoplastic Cell,Stage I Burkitt Lymphoma,0
632,Neoplastic Lymphocyte,AIDS-Related Lymphoblastic Lymphoma,0
633,Neoplastic Glandular Cell,Grade 2 Colon Adenocarcinoma,0
634,Neoplastic Epithelial Cell,Rectal Micropapillary Adenocarcinoma,0
